area,location,seriescode,industry,time,current_emp,previous_emp
019740,Denver - Aurora MSA,20238000,Specialty Trade Contractors,2020-08-01,66500,67300
017820,Colorado Springs MSA,30000000,Manufacturing,2020-08-01,11900,11800
019740,Denver - Aurora MSA,30000000,Manufacturing,2020-08-01,74800,74500
000000,Colorado,30000000,Manufacturing,2020-08-01,151600,151200
039380,Pueblo MSA,30000000,Manufacturing,2020-08-01,4600,4600
022660,Fort Collins-Loveland MSA,30000000,Manufacturing,2020-08-01,14800,14900
024300,Grand Junction MSA,30000000,Manufacturing,2020-08-01,3100,3100
024540,Greeley MSA,30000000,Manufacturing,2020-08-01,14000,14100
014500,Boulder-Longmont MSA,30000000,Manufacturing,2020-08-01,18900,19100
000000,Colorado,31000000,Durable Goods,2020-08-01,93100,92900
019740,Denver - Aurora MSA,31000000,Durable Goods,2020-08-01,44500,44300
000000,Colorado,31332000,Fabricated Metal Product Manufacturing,2020-08-01,14500,14400
000000,Colorado,31334000,Computer and Electronic Product Manufact,2020-08-01,23400,23300
014500,Boulder-Longmont MSA,31334000,Computer and Electronic Product Manufact,2020-08-01,9200,9200
019740,Denver - Aurora MSA,31334000,Computer and Electronic Product Manufact,2020-08-01,6800,6700
019740,Denver - Aurora MSA,31336000,Transportation Equipment Manufacturing,2020-08-01,9500,9600
000000,Colorado,31336000,Transportation Equipment Manufacturing,2020-08-01,11700,11700
000000,Colorado,32000000,NonDurable Goods,2020-08-01,58500,58300
019740,Denver - Aurora MSA,32000000,NonDurable Goods,2020-08-01,30300,30200
024540,Greeley MSA,32000000,NonDurable Goods,2020-08-01,6900,7000
000000,Colorado,32312100,Beverage Manufacturing,2020-08-01,10200,10100
000000,Colorado,40000000,"Trade, Transportation, and Utilities",2020-08-01,461500,457200
014500,Boulder-Longmont MSA,40000000,"Trade, Transportation, and Utilities",2020-08-01,25100,24900
017820,Colorado Springs MSA,40000000,"Trade, Transportation, and Utilities",2020-08-01,45700,45200
022660,Fort Collins-Loveland MSA,40000000,"Trade, Transportation, and Utilities",2020-08-01,27100,26800
039380,Pueblo MSA,40000000,"Trade, Transportation, and Utilities",2020-08-01,10600,10500
024540,Greeley MSA,40000000,"Trade, Transportation, and Utilities",2020-08-01,18400,18100
019740,Denver - Aurora MSA,40000000,"Trade, Transportation, and Utilities",2020-08-01,269100,267000
024300,Grand Junction MSA,40000000,"Trade, Transportation, and Utilities",2020-08-01,13000,13100
024540,Greeley MSA,41000000,Wholesale Trade,2020-08-01,4200,4200
024300,Grand Junction MSA,41000000,Wholesale Trade,2020-08-01,2300,2300
019740,Denver - Aurora MSA,41000000,Wholesale Trade,2020-08-01,75600,76300
022660,Fort Collins-Loveland MSA,41000000,Wholesale Trade,2020-08-01,5200,5200
039380,Pueblo MSA,41000000,Wholesale Trade,2020-08-01,1600,1600
000000,Colorado,41000000,Wholesale Trade,2020-08-01,106100,106900
017820,Colorado Springs MSA,41000000,Wholesale Trade,2020-08-01,5900,6000
014500,Boulder-Longmont MSA,41000000,Wholesale Trade,2020-08-01,6800,6800
000000,Colorado,41423000,"Merchant Wholesalers, Durable Goods",2020-08-01,63500,64000
019740,Denver - Aurora MSA,41423000,"Merchant Wholesalers, Durable Goods",2020-08-01,46400,46800
000000,Colorado,41424000,"Merchant Wholesalers, Nondurable Goods",2020-08-01,38800,38800
019740,Denver - Aurora MSA,41424000,"Merchant Wholesalers, Nondurable Goods",2020-08-01,24300,24400
000000,Colorado,42000000,Retail Trade,2020-08-01,265500,262900
014500,Boulder-Longmont MSA,42000000,Retail Trade,2020-08-01,16500,16300
017820,Colorado Springs MSA,42000000,Retail Trade,2020-08-01,34300,33800
019740,Denver - Aurora MSA,42000000,Retail Trade,2020-08-01,132600,131600
022660,Fort Collins-Loveland MSA,42000000,Retail Trade,2020-08-01,18700,18500
024540,Greeley MSA,42000000,Retail Trade,2020-08-01,9600,9400
024300,Grand Junction MSA,42000000,Retail Trade,2020-08-01,8300,8400
039380,Pueblo MSA,42000000,Retail Trade,2020-08-01,6800,6700
019740,Denver - Aurora MSA,42445000,Food and Beverage Stores,2020-08-01,27400,27100
017820,Colorado Springs MSA,42445000,Food and Beverage Stores,2020-08-01,6000,5800
014500,Boulder-Longmont MSA,42445000,Food and Beverage Stores,2020-08-01,4800,4700
000000,Colorado,42445000,Food and Beverage Stores,2020-08-01,55500,54900
000000,Colorado,42452000,General Merchandise Stores,2020-08-01,57300,55300
017820,Colorado Springs MSA,42452000,General Merchandise Stores,2020-08-01,7800,7500
019740,Denver - Aurora MSA,42452000,General Merchandise Stores,2020-08-01,29300,28400
017820,Colorado Springs MSA,43000000,Transportation Warehousing and Utilities,2020-08-01,5500,5400
014500,Boulder-Longmont MSA,43000000,Transportation Warehousing and Utilities,2020-08-01,1800,1800
019740,Denver - Aurora MSA,43000000,Transportation Warehousing and Utilities,2020-08-01,60900,59100
022660,Fort Collins-Loveland MSA,43000000,Transportation Warehousing and Utilities,2020-08-01,3200,3100
024300,Grand Junction MSA,43000000,Transportation Warehousing and Utilities,2020-08-01,2400,2400
024540,Greeley MSA,43000000,Transportation Warehousing and Utilities,2020-08-01,4600,4500
039380,Pueblo MSA,43000000,Transportation Warehousing and Utilities,2020-08-01,2200,2200
000000,Colorado,43000000,Transportation Warehousing and Utilities,2020-08-01,89900,87400
000000,Colorado,43220000,Utilities,2020-08-01,8200,8200
019740,Denver - Aurora MSA,43220000,Utilities,2020-08-01,3800,3800
019740,Denver - Aurora MSA,43400089,Transportation and Warehousing,2020-08-01,57100,55300
000000,Colorado,43400089,Transportation and Warehousing,2020-08-01,81700,79200
000000,Colorado,43481000,Air Transportation,2020-08-01,14100,13500
019740,Denver - Aurora MSA,43481000,Air Transportation,2020-08-01,13000,12400
000000,Colorado,43484000,Truck Transportation,2020-08-01,21600,21600
019740,Denver - Aurora MSA,43492000,Couriers and Messengers,2020-08-01,13600,13200
000000,Colorado,43492000,Couriers and Messengers,2020-08-01,18000,17500
019740,Denver - Aurora MSA,43493000,Warehousing and Storage,2020-08-01,10400,10300
000000,Colorado,43493000,Warehousing and Storage,2020-08-01,13900,13600
014500,Boulder-Longmont MSA,50000000,Information,2020-08-01,7600,7700
022660,Fort Collins-Loveland MSA,50000000,Information,2020-08-01,3300,3400
024300,Grand Junction MSA,50000000,Information,2020-08-01,500,500
024540,Greeley MSA,50000000,Information,2020-08-01,600,600
039380,Pueblo MSA,50000000,Information,2020-08-01,500,500
000000,Colorado,50000000,Information,2020-08-01,73000,72800
019740,Denver - Aurora MSA,50000000,Information,2020-08-01,50600,50500
017820,Colorado Springs MSA,50000000,Information,2020-08-01,5600,5600
019740,Denver - Aurora MSA,50511000,Publishing Industries,2020-08-01,10700,10600
014500,Boulder-Longmont MSA,50511000,Publishing Industries,2020-08-01,4900,4800
000000,Colorado,50511000,Publishing Industries,2020-08-01,21000,20900
000000,Colorado,50511200,Software Publishers,2020-08-01,15600,15500
019740,Denver - Aurora MSA,50511200,Software Publishers,2020-08-01,9500,9500
017820,Colorado Springs MSA,50517000,Telecommunications,2020-08-01,1300,1300
019740,Denver - Aurora MSA,50517000,Telecommunications,2020-08-01,18400,18400
000000,Colorado,50517000,Telecommunications,2020-08-01,25500,25500
000000,Colorado,55000000,Financial Activities,2020-08-01,172200,171100
014500,Boulder-Longmont MSA,55000000,Financial Activities,2020-08-01,7000,7000
019740,Denver - Aurora MSA,55000000,Financial Activities,2020-08-01,109200,108000
024300,Grand Junction MSA,55000000,Financial Activities,2020-08-01,3100,3100
024540,Greeley MSA,55000000,Financial Activities,2020-08-01,4400,4400
022660,Fort Collins-Loveland MSA,55000000,Financial Activities,2020-08-01,6700,6800
017820,Colorado Springs MSA,55000000,Financial Activities,2020-08-01,17700,17900
039380,Pueblo MSA,55000000,Financial Activities,2020-08-01,1800,1800
000000,Colorado,55520000,Finance and Insurance,2020-08-01,120800,120300
019740,Denver - Aurora MSA,55520000,Finance and Insurance,2020-08-01,81100,80900
017820,Colorado Springs MSA,55520000,Finance and Insurance,2020-08-01,13400,13500
019740,Denver - Aurora MSA,55522000,Credit Intermediation and Related Activi,2020-08-01,29700,29400
000000,Colorado,55522000,Credit Intermediation and Related Activi,2020-08-01,46700,46600
019740,Denver - Aurora MSA,55524000,Insurance Carriers and Related Activitie,2020-08-01,33000,33200
000000,Colorado,55524000,Insurance Carriers and Related Activitie,2020-08-01,50400,50200
000000,Colorado,55530000,Real Estate and Rental and Leasing,2020-08-01,51400,50800
019740,Denver - Aurora MSA,55530000,Real Estate and Rental and Leasing,2020-08-01,28100,27100
019740,Denver - Aurora MSA,55531000,Real Estate,2020-08-01,21200,20700
000000,Colorado,55531000,Real Estate,2020-08-01,41100,40200
000000,Colorado,60000000,Professional and Business Services,2020-08-01,451000,446700
017820,Colorado Springs MSA,60000000,Professional and Business Services,2020-08-01,51900,51700
019740,Denver - Aurora MSA,60000000,Professional and Business Services,2020-08-01,288800,285400
024300,Grand Junction MSA,60000000,Professional and Business Services,2020-08-01,5000,4900
024540,Greeley MSA,60000000,Professional and Business Services,2020-08-01,10200,10200
014500,Boulder-Longmont MSA,60000000,Professional and Business Services,2020-08-01,38800,38700
022660,Fort Collins-Loveland MSA,60000000,Professional and Business Services,2020-08-01,20500,20600
039380,Pueblo MSA,60000000,Professional and Business Services,2020-08-01,6500,6500
017820,Colorado Springs MSA,60540000,"Professional, Scientific, and Technical",2020-08-01,30300,30500
014500,Boulder-Longmont MSA,60540000,"Professional, Scientific, and Technical",2020-08-01,30800,30400
019740,Denver - Aurora MSA,60540000,"Professional, Scientific, and Technical",2020-08-01,152800,151300
000000,Colorado,60540000,"Professional, Scientific, and Technical",2020-08-01,244600,242800
000000,Colorado,60541100,Legal Services,2020-08-01,20100,20200
000000,Colorado,60541300,"Architectural, Engineering, and Related",2020-08-01,53200,53200
019740,Denver - Aurora MSA,60541300,"Architectural, Engineering, and Related",2020-08-01,33100,32800
000000,Colorado,60541500,Computer Systems Design and Related Serv,2020-08-01,67100,66100
019740,Denver - Aurora MSA,60541500,Computer Systems Design and Related Serv,2020-08-01,41700,40800
000000,Colorado,60541600,"Management, Scientific, and Technical Co",2020-08-01,35700,35100
019740,Denver - Aurora MSA,60541600,"Management, Scientific, and Technical Co",2020-08-01,25200,24700
019740,Denver - Aurora MSA,60550000,Management of Companies and Enterprises,2020-08-01,34500,34600
000000,Colorado,60550000,Management of Companies and Enterprises,2020-08-01,42500,42800
022660,Fort Collins-Loveland MSA,60560000,Administrative and Support and Waste Man,2020-08-01,8700,8600
000000,Colorado,60560000,Administrative and Support and Waste Man,2020-08-01,163900,161100
019740,Denver - Aurora MSA,60560000,Administrative and Support and Waste Man,2020-08-01,101500,99500
019740,Denver - Aurora MSA,60561300,Employment Services,2020-08-01,29300,26600
017820,Colorado Springs MSA,60561300,Employment Services,2020-08-01,4000,3800
000000,Colorado,60561300,Employment Services,2020-08-01,44600,40800
000000,Colorado,60561400,Business Support Services,2020-08-01,19500,19100
019740,Denver - Aurora MSA,60561700,Services to Buildings and Dwellings,2020-08-01,33700,34000
000000,Colorado,60561700,Services to Buildings and Dwellings,2020-08-01,55400,56200
024300,Grand Junction MSA,65000000,Educational and Health Services,2020-08-01,13600,13200
024540,Greeley MSA,65000000,Educational and Health Services,2020-08-01,9800,9600
019740,Denver - Aurora MSA,65000000,Educational and Health Services,2020-08-01,189100,186000
014500,Boulder-Longmont MSA,65000000,Educational and Health Services,2020-08-01,27000,27000
017820,Colorado Springs MSA,65000000,Educational and Health Services,2020-08-01,39900,39300
000000,Colorado,65000000,Educational and Health Services,2020-08-01,335200,329800
022660,Fort Collins-Loveland MSA,65000000,Educational and Health Services,2020-08-01,20200,19900
039380,Pueblo MSA,65000000,Educational and Health Services,2020-08-01,12900,12500
019740,Denver - Aurora MSA,65610000,Educational Services,2020-08-01,27000,26500
017820,Colorado Springs MSA,65610000,Educational Services,2020-08-01,4600,4500
000000,Colorado,65610000,Educational Services,2020-08-01,43600,42600
000000,Colorado,65620000,Health Care and Social Assistance,2020-08-01,291600,287200
019740,Denver - Aurora MSA,65620000,Health Care and Social Assistance,2020-08-01,162100,159500
017820,Colorado Springs MSA,65620000,Health Care and Social Assistance,2020-08-01,35300,34800
000000,Colorado,65621000,Ambulatory Health Care Services,2020-08-01,132100,129800
019740,Denver - Aurora MSA,65621000,Ambulatory Health Care Services,2020-08-01,75900,73900
000000,Colorado,65621100,Offices of Physicians,2020-08-01,37300,35800
019740,Denver - Aurora MSA,65622000,Hospitals,2020-08-01,32900,32200
000000,Colorado,65622000,Hospitals,2020-08-01,60300,59400
000000,Colorado,65623000,Nursing and Residential Care Facilities,2020-08-01,44200,43800
000000,Colorado,65624000,Social Assistance,2020-08-01,55000,54200
014500,Boulder-Longmont MSA,70000000,Leisure and Hospitality,2020-08-01,19300,19000
022660,Fort Collins-Loveland MSA,70000000,Leisure and Hospitality,2020-08-01,18200,16900
039380,Pueblo MSA,70000000,Leisure and Hospitality,2020-08-01,8300,8100
000000,Colorado,70000000,Leisure and Hospitality,2020-08-01,296000,288500
019740,Denver - Aurora MSA,70000000,Leisure and Hospitality,2020-08-01,150000,146000
024540,Greeley MSA,70000000,Leisure and Hospitality,2020-08-01,10600,10400
024300,Grand Junction MSA,70000000,Leisure and Hospitality,2020-08-01,8000,7400
017820,Colorado Springs MSA,70000000,Leisure and Hospitality,2020-08-01,35000,33700
019740,Denver - Aurora MSA,70710000,"Arts, Entertainment, and Recreation",2020-08-01,25400,24900
000000,Colorado,70710000,"Arts, Entertainment, and Recreation",2020-08-01,48900,48200
000000,Colorado,70713000,"Amusement, Gambling, and Recreation Indu",2020-08-01,38600,37800
000000,Colorado,70713900,Other Amusement and Recreation Industrie,2020-08-01,35000,34100
022660,Fort Collins-Loveland MSA,70720000,Accommodation and Food Services,2020-08-01,14600,13700
019740,Denver - Aurora MSA,70720000,Accommodation and Food Services,2020-08-01,124600,121100
000000,Colorado,70720000,Accommodation and Food Services,2020-08-01,247100,240300
017820,Colorado Springs MSA,70720000,Accommodation and Food Services,2020-08-01,30100,29000
019740,Denver - Aurora MSA,70721000,Accommodation,2020-08-01,17100,16600
000000,Colorado,70721000,Accommodation,2020-08-01,38200,37200
017820,Colorado Springs MSA,70722000,Food Services and Drinking Places,2020-08-01,27700,27300
019740,Denver - Aurora MSA,70722000,Food Services and Drinking Places,2020-08-01,107500,104500
000000,Colorado,70722000,Food Services and Drinking Places,2020-08-01,208900,203100
019740,Denver - Aurora MSA,70722500,Full-Service Restaurants,2020-08-01,104700,101300
000000,Colorado,70722500,Full-Service Restaurants,2020-08-01,195500,190300
000000,Colorado,70722511,Full-Service Restaurants,2020-08-01,95400,92800
019740,Denver - Aurora MSA,70722511,Full-Service Restaurants,2020-08-01,53000,51500
000000,Colorado,70722590,Limited-Service Eating Places,2020-08-01,100100,97500
019740,Denver - Aurora MSA,70722590,Limited-Service Eating Places,2020-08-01,51700,49800
024540,Greeley MSA,80000000,Other Services,2020-08-01,3400,3500
024300,Grand Junction MSA,80000000,Other Services,2020-08-01,2300,2300
019740,Denver - Aurora MSA,80000000,Other Services,2020-08-01,51800,51600
014500,Boulder-Longmont MSA,80000000,Other Services,2020-08-01,6300,6300
017820,Colorado Springs MSA,80000000,Other Services,2020-08-01,16200,16000
000000,Colorado,80000000,Other Services,2020-08-01,104000,104000
022660,Fort Collins-Loveland MSA,80000000,Other Services,2020-08-01,6100,6100
039380,Pueblo MSA,80000000,Other Services,2020-08-01,1800,1800
019740,Denver - Aurora MSA,80811000,Repair and Maintenance,2020-08-01,15100,15100
000000,Colorado,80811000,Repair and Maintenance,2020-08-01,27500,27500
000000,Colorado,80812000,Personal and Laundry Services,2020-08-01,20500,20400
000000,Colorado,80813000,"Religious, Grantmaking, Civic, Professio",2020-08-01,56000,56100
022660,Fort Collins-Loveland MSA,90000000,Government,2020-08-01,35000,33800
